bw6_coldflare_013.jpg,https://cards.image.pokemonkorea.co.kr/data/wmimages/BW/BW6/bw6_coldflare_013.jpg?w=512,done
g+k_002.jpg,https://cards.image.pokemonkorea.co.kr/data/wmimages/BW/G+K/g+k_002.jpg?w=512,done
SM9_022.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM9/SM9_022.png?w=512,done
SM30A_015.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM30A/SM30A_015.png?w=512,done
SM9b_009.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM9B/SM9b_009.png?w=512,done
SM12a_030.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM12a/SM12a_030.png?w=512,done
S10b_016.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/S10b/S10b_016.png?w=512,done
SV2a_008.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2a/SV2a_008.png?w=512,done
SV2a_171.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2a/SV2a_171.png?w=512,done
SVG_015.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SVG/SVG_015.png?w=512,done
bs9_ko_7.jpg,https://cards.image.pokemonkorea.co.kr/data/wmimages/DP/BS9/bs9_ko_7.jpg?w=512,done
