XY2_002.jpg,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY2/XY2_002.jpg?w=512,done
CP6_004.jpg,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_004.jpg?w=512,done
SM1S_002.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM1S/SM1S_002.png?w=512,done
SM3N_002.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM3N/SM3N_002.png?w=512,done
SM9b_003.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM9B/SM9b_003.png?w=512,done
SML_002.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SML_/SML_002.png?w=512,done
S1a_002.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/S1a/S1a_002.png?w=512,done
S8_002.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/S8/S8_002.png?w=512,done
SI_003.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/S/SI/SI_003.png?w=512,done
SV2a_011.png,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2a/SV2a_011.png?w=512,done
bs2_kr_2.jpg,https://cards.image.pokemonkorea.co.kr/data/wmimages/DP/BS2/bs2_kr_2.jpg?w=512,done
